text,trip,title,images,rating,language,reviewer,review_id,like_count,review_tip,subratings,review_link,is_translated,owner_response,created_at_date,original_language,published_at_date,stay_date,trip_type,reviewer_name,reviewer_avatar
"Balian is a super nice little place to chill and spend time alone or with friends, I met many amazing people that came along.
Pondok Pitaya in itself is THE place, it's very quiet and relaxing at night, you can hear the sound of the ocean, the insects and frogs, and it never gets too hot at night, it's just the perfect environment for a proper rest. 
It's also the perfect place for Yoga: they have 2 yoga shalas and the teachers are really good, you can join every day in the morning or in the evening. 
Then there are also the most beautiful sunsets ever, and super yummylicious food (I highly recommend the Tempe Burger!!)

Take a walk along the beach, wherever you go, you will find yourself surrounded by pristine nature and lovely Balinese local folks :)

Already dreaming about coming back...","{""stay_date"": ""2019-06-30"", ""trip_type"": null}","Love the place, the Food, the Yoga <3",[],5,en,"{""name"": ""Sophie P"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/24/71/7b/amber-v.jpg"", ""hometown"": null, ""username"": ""15amberv"", ""is_verified"": false, ""reviewer_id"": ""B4F520F0684C6C3E2F66918D6ADAC5F6"", ""profile_link"": ""https://www.tripadvisor.com/Profile/15amberv"", ""contribution_count"": 8}",721428900,0,"The quieter rooms are in the back, closer to the river.","[{""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r721428900-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Sophie,\n\nYou are too kind to us. Thank you for your testimonial, we hope you enjoyed your stay here and we wish you nothing but the best for your journey. We hope our path will cross again in the future. Have a safe travel.\n\nyour family in Balian Beach.\n\n- Pondok Pitaya - "", ""language"": ""en"", ""response_id"": 722200521, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-10-29"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-10-26,en,2019-10-26,,,,
"Fantastic, quirky, clean accommodation with great staff. Amazing location for surfing & relaxing. Food was incredible with one of the biggest breakfasts I've ever been served for an inclusive package. ","{""stay_date"": ""2019-10-31"", ""trip_type"": ""friends""}",AMAZING,"[""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a8/5e/27/photo0jpg.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a8/5e/28/photo1jpg.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a8/5e/2a/photo2jpg.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a8/5e/2b/photo3jpg.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a8/5e/2c/photo4jpg.jpg""]",5,en,"{""name"": ""Jason W"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/01/6f/c2/jason-w.jpg"", ""hometown"": {""location_name"": ""Thalang District"", ""tripadvisor_entity_id"": 297937, ""location_name_detailed"": ""Thalang District, Thailand""}, ""username"": ""jasonwA3933VR"", ""is_verified"": false, ""reviewer_id"": ""987BDA78F27C8916E91BFFD0290D7E50"", ""profile_link"": ""https://www.tripadvisor.com/Profile/jasonwA3933VR"", ""contribution_count"": 75}",718977600,2,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r718977600-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Jason,\n\nthank you for your kind words. We hope you enjoyed your stay and we look forward to have you here again in the future.\n\n- Pondok Pitaya - "", ""language"": ""en"", ""response_id"": 721894250, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-10-28"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-10-17,en,2019-10-17,,,,
"The great little spot won't be around forever, the rooms are great and you can cater for couples or families. They are original Javanese buildings very nice ,clean and well kept 
The staff are friendly but more on professional level ,it not a crowded place and the food is good and the beer is cold. Plenty of other places in walking distance that also serve good food . The beach is long and good for walking ,the surf is amazing and on is world class . Yoga is also available in the mornings and caters for all levels.Good beds Good vibes!","{""stay_date"": ""2019-08-31"", ""trip_type"": null}",The real Bali,"[""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/64/8b/0d/balinese-hotel-rooms.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/64/8b/b3/hotel-rooms-lower-level.jpg""]",5,en,"{""name"": ""Will W"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/56/ef/9f/william-d.jpg"", ""hometown"": {""location_name"": ""Brisbane"", ""tripadvisor_entity_id"": 255068, ""location_name_detailed"": ""Brisbane, Australia""}, ""username"": ""934williamd"", ""is_verified"": false, ""reviewer_id"": ""74DE435154F3C877A8F28FE0EF5AABCA"", ""profile_link"": ""https://www.tripadvisor.com/Profile/934williamd"", ""contribution_count"": 62}",713076675,0,The rooms at the back for couples are away from the pool are nice and quite,"[{""name"": ""location"", ""label"": ""Location"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r713076675-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Will,\n\nThank so much for your testimonials. We really hope you enjoyed your stay with us and hope to see you again in the future. I will pass on this message to the staff during our weekly meeting. Again, thank you for supporting the local business.\n\n- Pondok Pitaya - \n"", ""language"": ""en"", ""response_id"": 715885042, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-10-07"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-09-26,en,2019-09-26,,,,
"a great spot to get out from the Legian, Petitenget and Seminyak fuss... we (me, my wife, and 1 years old son) had the chance to spend 2 nights in this cottage, and by far one of the best holiday decision we made on the overall 10 days trip to Bali... a quiet place to simply chill and having a good rest, there are many various activity offered by the host, but we decide just to hang out and enjoy their Babi goreng sambal mata! pretty affordable and good food were served, their big breakfast comes with a huge size heck of a meal that I must say I really enjoy... we were pretty skeptical at first, as a parents, when you came in to a room and that room had a mosquito net and mosquito cream, you would be wondering what kind of hungry mosquito are living on the place, but turns out (maybe because we came in the right season) we had no problem with mosquito at all.. in overall we really enjoy the morning stroll on the beach, and if you had the chance you could also enjoy the sunset in secret cove...

a good spot by the culdesac, that I really enjoy, and we are definitely will coming back around...","{""stay_date"": ""2019-09-30"", ""trip_type"": null}",perfect getaway from Bali big Fuzz,[],5,en,"{""name"": ""alteralton"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg"", ""hometown"": null, ""username"": ""alteralton"", ""is_verified"": false, ""reviewer_id"": ""AEDA8B4C0BD95700690441AD7C2E6F91"", ""profile_link"": ""https://www.tripadvisor.com/Profile/alteralton"", ""contribution_count"": 1}",709360029,0,,"[{""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 5}, {""name"": ""location"", ""label"": ""Location"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 4}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r709360029-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear Alteralton,\n\nthank you for your kind words. We thank you for your visit to the secluded Balian Beach. We hope you, your wife and your son had a pleasant stay here. We hope to see you again in the near future.\n\nThank you\n\n- Pondok Pitaya - "", ""language"": ""en"", ""response_id"": 710384657, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-09-17"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-09-13,en,2019-09-13,,,,
"Location couldn't be better for surfers : on the beach
Reception very professional. Garden beautiful and well maintained
Rooms are typical and nice
Shower is with outside view (in our room, we could see the when taking the shower)
Breakfast : in all the hotels tested (6 in total), it is the best we never had","{""stay_date"": ""2019-08-31"", ""trip_type"": null}",On the beach and nice rooms,[],4,en,"{""name"": ""AnneYann27"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg"", ""hometown"": {""location_name"": ""Bernay"", ""tripadvisor_entity_id"": 635816, ""location_name_detailed"": ""Bernay, France""}, ""username"": ""AnneYann27"", ""is_verified"": false, ""reviewer_id"": ""81E0BA307EFF8A956F7627723896909D"", ""profile_link"": ""https://www.tripadvisor.com/Profile/AnneYann27"", ""contribution_count"": 53}",699915348,2,,"[{""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 4}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 4}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r699915348-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Anne,\n\nThank you for your kind words. We are happy to hear that you had a pleasant stay here with us.\n\nThank you for spending time with us and we hope to see you again in the future. Have a safe travel\n\n- Pondok Pitaya -  "", ""language"": ""en"", ""response_id"": 701661613, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-08-22"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-08-17,en,2019-08-17,,,,
"I was going to review this place last night and give it full marks, but then I checked out and got ripped off. 

At checkout I knew I had to fix up the bill for four beers and a bowl of tempeh chips, and was presented with a bill of 770000 instead of what should have been about 300000. Realistically, it's only about $50 Aus difference which won't kill me, but that's not the point.

Their argument is that the night before I didn't have enough money, so asked to go back to my room to get money. I did that, then went back to pay the bill - even got one last beer and paid for that too (the receipts even showed the different time stamps). However they asked me to pay for it again at checkout and refused to listen that I had already paid. 

Maybe they just weren't happy that I ate all of my meals while I was staying there at the several different local warungs that offered a larger selection at much better prices.

Bad juju Pondok Pitaya, and poor form.","{""stay_date"": ""2019-07-31"", ""trip_type"": ""solo""}",Watch out for rip offs,[],1,en,"{""name"": ""Barreldogs"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/01/21/aa/daryl-b.jpg"", ""hometown"": {""location_name"": ""Cremorne"", ""tripadvisor_entity_id"": 11955618, ""location_name_detailed"": ""Cremorne, Australia""}, ""username"": ""Barreldogs"", ""is_verified"": false, ""reviewer_id"": ""AC83EAE8FF1858AF042DCB3A407BB2DA"", ""profile_link"": ""https://www.tripadvisor.com/Profile/Barreldogs"", ""contribution_count"": 304}",693938637,0,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r693938637-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear Barreldogs,\n\nApology for the inconvenienced caused. But you forgot last night's bill, you got charged accordingly. The amount is for the 5 large beer that you didnt pay on the previous night. Things do get forgotten when you have a little too much, hope this explains. We do recommend all of our guest to try all of the restaurants in the area, Its not our style to hog and rip off our customer.\n\n- Pondok Pitaya - "", ""language"": ""en"", ""response_id"": 694252138, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-07-31"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-07-30,en,2019-07-30,,,,
"The room we got was nice, especially for the price. The pool overlooking the ocean is amazing too. Views are fantastic.
My only problem was the shower, its similar to if you put a outdoor tap above your head on low. The lack of pressure meant the shower water clumped together in one stream.

The restaurant food is great, very good food. The service, however not so great. Staff ignore you. I waited an hour and a half for my lunch. The others were served 20 mins before me and finished by the time I got mine. The never updated us on why it took so long, the restaurant wasn't that busy either. I was very hungry and grumpy when it arrived and was close to just leaving. If you want to eat, I suggest going to sushi across the road or around the corner  to tekor, both great places. ","{""stay_date"": ""2019-07-31"", ""trip_type"": ""couples""}",Good place to stay- bad place to eat,[],3,en,"{""name"": ""Melted"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg"", ""hometown"": {""location_name"": ""Australia"", ""tripadvisor_entity_id"": 255055, ""location_name_detailed"": ""Australia""}, ""username"": ""491melted"", ""is_verified"": false, ""reviewer_id"": ""568D45ADACBF88CDFEDB7C11908D47ED"", ""profile_link"": ""https://www.tripadvisor.com/Profile/491melted"", ""contribution_count"": 38}",690483167,1,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r690483167-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear 491,\n\nSorry for the inconvenience caused, we have investigate the case. And it was a mistake from our waiting staff, the captain order didnt get to the kitchen. That is why your meal took a long time to get out. Again, we apologize.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 694252378, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-07-31"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-07-18,en,2019-07-18,,,,
"So my family of 3 went here for dinner one night. I was pretty excited as they did Honey & Soy chicken wings and it said ""Large Portion""! so I decided to get them. It also said it came with a salad which it didn't. I thought they had made a mistake when it came as the plate had about 5 chicken wings on it. it was disgraceful!! The rest of my family ordered tempe burgers which were tasteless, cold and chewy. They were served with chips and came with about five that were cold and hard. The lady also gave us Ketchup and Hot sauce they were both hot sauce so i'm sitting there with my mouth burning ... Wouldn't recommend this place to my worst enemy!!!","{""stay_date"": ""2019-07-31"", ""trip_type"": ""family""}",Worst Food Ever.,[],1,en,"{""name"": ""Louis"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/1b/38/e6/caption.jpg"", ""hometown"": {""location_name"": ""Perth"", ""tripadvisor_entity_id"": 255103, ""location_name_detailed"": ""Perth, Australia""}, ""username"": ""ItsLouisHere"", ""is_verified"": false, ""reviewer_id"": ""EEAE373CC2DDBADE4D3B96DB53C2D0BC"", ""profile_link"": ""https://www.tripadvisor.com/Profile/ItsLouisHere"", ""contribution_count"": 7}",686238803,1,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r686238803-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Louis,\n\nThank you for your feed back. We had an internal meeting to discuss this issue, the Chicken Wings does not have salad as stated on the menu, and did you tell the staff on the day regarding the complaint? We tried to investigate and found only pieces about this story. If we know this earlier, we probably can do something or offer replacement to make sure you have a pleasant dining experience. \n\nWe apology for the inconvenience caused. Please dont send us your worst enemy.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 687969237, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-07-09"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-07-03,en,2019-07-03,,,,
"I saw staff there but I don't know what they did. Upon check in there was no ""welcome sir"", nothing. The cafe area was table ""service"" but after ordering it's anyone's guess when the meal will arrive. Over one hour in our case. If you like barely warm coffee, this place will be for you. Wifi in the room was bad to non-existent. The responsibility for poor customer service would rest squarely with management. The view of the surf was great but that has nothing to do with the resort. ","{""stay_date"": ""2019-06-30"", ""trip_type"": ""friends""}",Don't expect service - really bad,[],1,en,"{""name"": ""The True Review"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg"", ""hometown"": {""location_name"": ""Brisbane"", ""tripadvisor_entity_id"": 255068, ""location_name_detailed"": ""Brisbane, Australia""}, ""username"": ""thetruereview1"", ""is_verified"": false, ""reviewer_id"": ""82FEFC242B9847683EB348BC814E9564"", ""profile_link"": ""https://www.tripadvisor.com/Profile/thetruereview1"", ""contribution_count"": 3}",685410074,0,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r685410074-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear Guest,\n\nThank you for your feed back. We apologize for the unpleasant experience. We take all feed back seriously.\n\nBut perhaps, if we know more details about your stay (duration or name) we can investigate this case in more depth. I will pass this feed back to our team and we will make sure this doesnt repeat in the future.\n\nThank you and we wish you a safe travel.\n\n- Pondok Pitaya - "", ""language"": ""en"", ""response_id"": 685896011, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-07-02"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-06-30,en,2019-06-30,,,,
"Did not stay in the hotel, but having tried a few restaurants in the area close to our accommodation this became our daily dinner venue, with a great, relaxed atmosphere, attentive service and good food at very reasonable prices.
This is Balian of course, so don't expect Michelin Star haute cuisine, which we did not, so we thoroughly enjoyed our meals with the family!
Excellent value for money, very authentic and tasty local cuisine with western options for the kids.","{""stay_date"": ""2019-06-30"", ""trip_type"": ""family""}",Relaxed dining,[],5,en,"{""name"": ""Erwin_vd_Veen"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg"", ""hometown"": {""location_name"": ""Ko Samui"", ""tripadvisor_entity_id"": 293918, ""location_name_detailed"": ""Ko Samui, Thailand""}, ""username"": ""Erwin_vd_Veen"", ""is_verified"": false, ""reviewer_id"": ""8B2B0706E13355E0176BD3BC8838AF22"", ""profile_link"": ""https://www.tripadvisor.com/Profile/Erwin_vd_Veen"", ""contribution_count"": 124}",680858898,2,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r680858898-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Erwin,\n\nThank you for your kind words, we hope you enjoyed our food selection during your stay here. We aim to provide the best dining experience in our little shack. I will surely pass your feed back to our kitchen team. Thank you and we wish you a safe travel.\n\n- Pondok Pitaya - "", ""language"": ""en"", ""response_id"": 682044381, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-06-17"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-06-12,en,2019-06-12,,,,
"We went to Pondok Pitaya restaurant to eat multiple times during our stay in Balian, it has a relaxed vibe, awesome place to watch the surfing from right on the beach.

The food was good and the service staff all super helpful with amazing English. This was really helpful for me as a coeliac as I was easily able to order and ask for no soy sauce/ kecap manis/ chicken stock powder with no issues, which is not usually the case in Bali!

For coeliacs travelling to Balian- it was easier to eat here than I expected despite no reviews for gluten free food anywhere in Balian which nearly stopped us coming. So glad we came!

I brought my own gf soy sauce and kecap manis to Pondok Pitaya and ordered Nasi goreng and also pork sambal Mayah without any soy/kecap manis, then just added my own. Also had poached eggs with homemade potato roesti, bacon and spinach which was delicious. Be aware they do fry other breaded and battered foods in the fryer though, I'm asymptomatic so I decided to chance it. They also have smoothie bowls which look yum.

The frozen margaritas were good too, and not too sweet! Partner loved the breakfast and all the Indonesian dishes he had, and said the coffee was decent (for Bali!)","{""stay_date"": ""2019-06-30"", ""trip_type"": ""couples""}",Restaurant has a few good options for gluten free,"[""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/d3/d3/4a/photo0jpg.jpg""]",5,en,"{""name"": ""Andreighya"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg"", ""hometown"": {""location_name"": ""Melbourne"", ""tripadvisor_entity_id"": 255100, ""location_name_detailed"": ""Melbourne, Australia""}, ""username"": ""Andreighya"", ""is_verified"": false, ""reviewer_id"": ""6E9873685031DCED71982DCFDA8CB11C"", ""profile_link"": ""https://www.tripadvisor.com/Profile/Andreighya"", ""contribution_count"": 31}",679618191,2,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r679618191-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Good morning Andreighya,\n\nThank you for your kind testimonial. We are very happy to hear that you had a pleasant dining experience here in Pondok Pitaya.\n\nWe hope to do better in our vegan and gluten free food range, hopefully in the near future. Again, thank you and we wish you a safe travel.\n\n- Pondok Pitaya. - "", ""language"": ""en"", ""response_id"": 682044209, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-06-17"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-06-07,en,2019-06-07,,,,
"Awesome location with a great break right in front of the property! Super helpful, friendly staff, good food (especially breakfast). Clean, spacious, air conditioned rooms. Nearby (literally footsteps) restaurants great value with good tasty food options. Ronny, the local surf guide, rental, ding repair guy is a legend! We'll be back","{""stay_date"": ""2019-03-31"", ""trip_type"": ""family""}",Boys surf trip!,"[""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/b9/48/95/pondok-pitaya-hotel-surfing.jpg""]",5,en,"{""name"": ""Oliver R"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e3/22/d9/oliver-r.jpg"", ""hometown"": {""location_name"": ""Manly"", ""tripadvisor_entity_id"": 7318836, ""location_name_detailed"": ""Manly, Australia""}, ""username"": ""420oliverr"", ""is_verified"": false, ""reviewer_id"": ""D91819410E1F4227ECE27A3A06D32B10"", ""profile_link"": ""https://www.tripadvisor.com/Profile/420oliverr"", ""contribution_count"": 15}",657273929,0,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r657273929-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear Oliver,\n\nThank you for your kind words. We thank you for choosing us whilst staying in Balian Beach. I will make sure i pass your words to Ronny, he will be stoked. We hope to see you in the near future.\n\nRegards,\n\nPondok Pitaya"", ""language"": ""en"", ""response_id"": 657941397, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-03-12"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-03-09,en,2019-03-09,,,,
"Pondok Pitaya is probably the closest accomodation to the beach in Balian. You can sit by the pool which looks directly out onto Balian beach. I spent numerous hours lounging on a pool bed, while watching my husband take on the surf.  it was great.
The place itself is quiet, you really only notice other guests during breakfast.  The rooms are big, with very good air conditioning.
We had an issue with no hot water one morning but the staff came and changed the gas over and solved our problem straight away.
Breakfast was pretty nice, and food of average price for the area.","{""stay_date"": ""2018-10-31"", ""trip_type"": ""couples""}",Right by the beach,[],4,en,"{""name"": ""Bel T"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/44/e6/27/caption.jpg"", ""hometown"": {""location_name"": ""Broome"", ""tripadvisor_entity_id"": 255102, ""location_name_detailed"": ""Broome, Australia""}, ""username"": ""BelTomo"", ""is_verified"": false, ""reviewer_id"": ""CC046485E148B5E431460CCF9F7BF8DC"", ""profile_link"": ""https://www.tripadvisor.com/Profile/BelTomo"", ""contribution_count"": 382}",654632695,0,,"[{""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 4}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 4}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 4}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r654632695-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Belinda,\n\nThank you for your kind feed back. We thank you for spending time with us and apology for the hot water as we use natural gas to heat up the tank (perhaps its time to change the tank during your stay). Again, thank you so much for your kind words. Hope to see you again in the near future.\n\nRegards,\n\nPondok Pitaya"", ""language"": ""en"", ""response_id"": 657941259, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2019-03-12"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2019-02-25,en,2019-02-25,,,,
